names	rpkm
AT2G46900	5.96558510192072e-12
AT5G18420	4.95194955572993e-12
AT1G32860	2.15225085195188e-12
AT4G01810	9.80869146252246e-12
AT2G21540	1.84074690021052e-12
AT1G76170	1.37832415815528e-12
AT5G59660	6.70135623638665e-14
AT1G70460	5.01281641334632e-14
AT1G76890	1.9173738798584e-12
AT5G02180	5.01779031825865e-13
AT1G06450	8.75669596814434e-12
AT1G17285	7.96982723827413e-14
AT1G67120	2.01997567126498e-12
AT5G23060	4.20697821546379e-12
AT4G14620	1.73122605285165e-11
AT3G01142	6.31954773884062e-12
AT1G60500	2.58801904651765e-13
AT1G05387	2.33952993123531e-13
AT3G10520	2.46266308551085e-12
AT3G12600	1.0152001053031e-11
AT3G45030	7.75080908516125e-11
AT4G30740	9.3884049020446e-13
AT5G45580	4.94716424749622e-14
AT5G38980	5.19465874538749e-12
AT5G17480	6.02370663357928e-14
AT1G52910	1.4096024471353e-12
AT2G37950	2.11075168417621e-13
AT1G68640	9.08337336671874e-13
AT5G11890	1.06745481356727e-11
AT3G05980	1.42575952411707e-12
AT1G77670	1.58771005999688e-11
AT2G41420	2.33087502281918e-11
AT2G45590	1.05316303356617e-11
AT2G29200	7.51806475078242e-12
AT5G02490	1.46219782761687e-10
AT1G67340	7.32064178013302e-12
AT4G00710	8.74094505011091e-12
AT4G34270	7.15226362670249e-12
AT1G03240	8.65458566447429e-14
AT5G53940	3.39687222984105e-12
AT1G34460	1.47664923985522e-12
AT3G01327	1.69650123668525e-12
AT3G12170	3.75711623750701e-12
AT4G26280	2.17358924680203e-13
AT4G18220	5.21644608797478e-12
AT2G19170	6.77394859277472e-12
AT2G24592	6.84628001661287e-12
AT3G22421	2.71834437287461e-14
AT5G07940	4.32369256516711e-12
AT4G28680	7.26592738991614e-13
AT5G46430	1.35854923251852e-10
AT2G27390	1.88494305103241e-12
AT1G49640	5.71967096753112e-14
AT1G19180	3.16782254118161e-12
AT5G19620	4.49327219707765e-12
AT4G31250	1.66143908463225e-12
AT1G17160	7.21057646875732e-12
AT3G12970	4.25598319227118e-12
AT5G20120	7.29002362810506e-12
AT2G13540	8.86330649538928e-12
AT3G03702	8.99191666712679e-13
AT2G37990	1.42776539183228e-11
AT5G57930	7.38754358327509e-12
AT4G24030	7.51558838013415e-13
AT2G05100	2.11978683467398e-11
AT5G03100	1.90396715742873e-12
AT5G25100	3.07146330956421e-11
AT5G55600	8.50793601166125e-12
AT1G04297	1.27529422092567e-12
AT5G16280	3.09213656955116e-12
AT4G18630	1.06459343659882e-12
AT2G17770	7.42074637124433e-14
AT4G18465	3.47395749048421e-12
AT4G26145	3.47565948250613e-13
AT4G17505	2.39382536543107e-12
AT1G19480	3.71843780043403e-12
AT3G11740	3.08094425948575e-14
AT5G02050	3.69789489569871e-11
AT5G41760	6.06758008740653e-12
AT4G19045	8.50511414233731e-13
AT5G63700	3.9239170365025e-12
AT3G42950	3.26333926909483e-12
AT5G50200	3.28381626829277e-13
AT1G72500	1.35172111918206e-12
AT2G09190	8.92705954647968e-12
AT5G51370	1.33482382579683e-12
AT5G11620	5.55944046377171e-13
AT3G50520	5.83998358125511e-12
AT5G14150	2.70062305607789e-12
AT1G06357	3.92029339828619e-14
AT2G20180	2.61626962947707e-12
AT5G66850	5.08505138371531e-12
AT1G05763	9.09913117166795e-12
AT5G18570	5.74267177960695e-12
AT5G55860	2.26864669551986e-12
AT3G22600	3.88447471254256e-13
AT3G47550	9.9459629566276e-12
AT1G05785	1.92199891659248e-12
AT1G54790	2.52911654804747e-13
AT5G04710	4.50386218725482e-12
AT5G12870	2.70954275971213e-13
AT1G73325	1.3461796356064e-12
AT2G40480	1.93973684172041e-12
AT3G48750	8.30617545400926e-12
AT5G05660	5.17830973147069e-12
AT3G10490	1.05770723201466e-11
AT3G01090	1.73713599684538e-11
AT5G11460	2.43433691575937e-12
AT5G60940	3.16724969804577e-12
AT1G30400	4.9472101608535e-13
AT2G28760	1.23099948951579e-12
AT2G30933	8.47667427817812e-13
AT4G31440	2.73801000731928e-12
AT1G54530	6.76543170413195e-13
AT5G57380	2.68267102118169e-13
AT2G37700	1.96120681093279e-14
AT1G69770	1.42407174311331e-11
AT1G76960	1.04551072040789e-12
AT2G20390	4.12858223159172e-12
AT1G52370	4.62778622355875e-12
AT5G03300	1.63225280059879e-11
AT4G40010	1.41661569585752e-12
AT4G19975	2.19653002905077e-13
AT4G34440	1.75341016302918e-13
AT5G04180	4.21143988232762e-13
AT5G66150	3.88876288838041e-14
AT3G08730	7.99008951091381e-12
AT5G06265	2.06625150621922e-12
AT5G35930	1.61091044202056e-12
AT4G08250	2.74906859597257e-13
AT4G15165	2.33952993123531e-13
AT5G61690	3.12682455269972e-13
AT1G08580	2.0347673683465e-11
AT2G31945	4.35849927093116e-14
AT4G24570	2.98383372422035e-12
AT3G49350	2.94726652793945e-12
AT5G04540	3.05694500735501e-12
AT3G04340	6.02671763633032e-12
AT4G08220	7.08668421997889e-12
AT2G18160	3.66754602716091e-11
AT5G38565	3.10249691434577e-13
AT5G40942	1.3067644660954e-12
AT4G12900	1.0869563487914e-12
AT5G18403	5.98909076287953e-12
AT3G52180	2.82863224001827e-12
AT5G08950	2.84148131573542e-12
AT5G13820	2.5217335068396e-12
AT3G13530	2.54851994144688e-12
AT3G13200	2.08340049665072e-11
AT3G15720	4.13209706911698e-13
AT4G09850	6.62534359332776e-13
AT3G41762	2.53174095873102e-12
AT4G25220	3.38429434756391e-14
AT2G04505	1.61493867722923e-12
AT2G29180	7.47767715271773e-12
AT2G08795	4.97408907946268e-12
AT4G15380	1.12733825702012e-13
AT5G50300	3.37484541034409e-13
AT4G32680	6.19394182105e-12
AT2G20250	6.13137675215051e-13
AT4G11900	5.75903344639713e-14
AT5G65470	6.89723089237383e-12
AT5G14430	1.08147793027934e-11
AT2G46280	3.58823358159569e-11
AT1G15125	1.09753976798267e-13
AT1G01790	2.65711317981929e-12
AT4G17905	1.1136863455431e-12
AT5G44780	3.62501706225132e-12
AT4G17510	8.66785573129075e-12
AT4G36520	6.52452757220282e-12
AT5G18240	1.41189748333192e-12
AT4G14510	5.73977229272888e-12
AT5G56090	5.23986167298644e-12
AT4G28380	5.55513915586937e-13
AT4G04615	7.25254278682946e-13
AT3G17910	3.87714551497172e-12
AT2G35744	1.34822910780804e-11
AT1G30825	3.04400741160513e-12
AT2G23760	9.67866030270835e-14
AT1G29560	7.70162336022871e-13
AT5G13790	1.85119770560771e-12
AT4G26780	8.90852209575882e-12
AT3G53390	4.59444659382193e-12
AT1G76650	2.99691850695432e-13
AT5G42120	5.82395972489848e-13
AT3G12960	9.67005704910594e-14
AT3G02920	5.2124533784297e-12
AT1G61667	1.07467822836169e-12
AT4G39400	2.75742538968847e-11
AT1G06148	1.37202852569608e-14
AT1G09310	2.44810022207249e-11
AT4G08500	5.21729920948954e-12
AT2G09325	9.02230203146248e-12
AT2G18520	7.16073844775566e-12
AT1G06213	2.57443202372242e-12
AT4G08570	3.33998680972409e-13
AT1G09940	2.28868980612343e-12
AT4G22280	4.23785153675873e-12
AT2G13610	1.02170628769812e-11
AT1G30680	3.29727060406627e-12
AT1G23390	4.2563616047769e-12
AT5G62210	1.8884340150281e-12
AT3G23450	5.89839668607179e-11
AT2G32210	1.22189579560714e-12
AT2G34300	7.14194572701479e-12
AT4G05420	9.42830562287829e-12
AT5G42930	2.95058697592736e-14
AT2G01505	9.60056722916153e-13
AT5G26250	5.67991603471715e-13
AT3G60955	9.57431391000588e-13
AT4G24550	1.04067244852503e-11
AT1G24040	1.76573345627057e-12
AT4G26110	2.35599069572154e-11
AT4G34260	5.42665401342927e-12
AT1G70580	2.3152648713343e-12
AT3G46740	2.62446100846358e-11
AT4G00820	8.60252104814028e-12
AT3G48130	5.1952312226572e-14
AT5G65760	1.06458162667873e-11
AT5G14360	3.4031744046645e-13
AT1G49310	2.73337039704628e-13
AT3G04680	5.70273947160503e-12
AT1G47490	1.32874701291013e-12
AT5G05635	5.85343020196865e-12
AT5G12950	6.38191815713297e-12
AT2G45690	1.76005468247402e-12
AT1G77270	1.09078885154416e-11
AT4G09945	1.09887011921658e-12
AT5G48810	8.6224675354528e-11
AT1G61930	9.03743649449153e-13
AT3G01450	4.38470724040343e-12
AT3G25730	1.21361157744803e-13
AT3G50700	1.49607714565558e-12
AT1G04410	1.24718412397954e-10
AT1G47970	5.18038770487818e-11
AT1G64440	3.5593019490767e-12
AT2G01330	1.86239468660675e-12
AT1G64850	4.82497649019839e-12
AT2G22300	4.34644367641448e-12
AT1G53633	6.67821619413394e-14
AT5G58960	1.25428800460379e-11
AT3G09910	7.47882519001451e-13
AT5G48655	7.3285817386798e-12
AT3G05230	5.65886601387086e-12
AT5G49510	1.65276005768656e-11
AT4G37320	6.28348912990615e-13
AT4G19630	3.149130420597e-12
AT5G43330	8.85056068901222e-12
AT5G13320	3.11569881363239e-13
AT2G47860	5.24746050836861e-13
AT5G02190	1.41130562338303e-11
AT3G28140	4.84144102922744e-12
AT3G07715	2.87799316937677e-12
AT1G04870	9.41961490674409e-12
AT4G19450	3.9141089434068e-12
AT3G59530	2.09988465117447e-12
AT5G06060	1.05295661926657e-11
AT3G01572	1.92545383721136e-12
AT1G04570	1.24329304917076e-12
AT1G06330	3.02189282784561e-14
AT2G31350	3.35433098829245e-12
AT2G08680	3.35765869760623e-12
AT2G12465	5.38091884184121e-12
AT2G17700	6.3909598500416e-12
AT1G35730	2.20639275905692e-13
AT2G43230	1.94880231973507e-13
AT5G17710	8.92576496519177e-12
AT2G32980	4.25644660507521e-12
AT5G33350	2.761821320194e-14
AT5G25020	4.10134370602985e-13
AT3G19320	3.85158937165664e-14
AT5G16870	2.50850920398984e-12
AT2G25000	6.42001217566285e-13
AT5G62710	4.64030158311853e-12
AT5G53770	5.14117661890239e-12
AT1G09195	9.59542595831901e-13
AT4G02150	1.94116245391762e-11
AT2G33370	6.44891854030348e-11
AT3G02555	3.94489775015828e-12
AT2G32810	5.53677599153409e-12
AT4G39010	4.23388192992272e-12
AT5G56520	1.89153483802004e-12
AT4G26370	3.10742915061906e-12
AT5G24340	1.93581216532381e-12
AT2G09650	2.17576283604884e-12
AT1G13220	5.24993029075532e-12
AT4G21310	1.67850556300778e-12
AT5G20650	3.20917657820464e-11
AT2G07675	9.61875701171015e-12
AT3G32195	7.61182072505191e-15
AT3G24760	2.77333887230852e-12
AT2G31300	2.34418339703588e-12
AT1G72180	3.61840529494745e-12
AT3G29788	2.01908206760286e-14
AT4G20235	3.40335184740941e-14
AT2G35730	6.05387544810472e-14
AT2G31490	2.66375920943773e-11
AT3G53020	1.9318093799141e-10
AT3G05710	3.05524705331852e-12
AT3G48470	1.67819511028827e-12
AT5G22610	6.18465843106548e-14
AT5G23250	2.08672171668578e-11
AT4G26795	3.16843946999865e-12
AT3G03975	9.20098711761946e-12
AT5G25450	1.0932312731911e-12
AT3G52905	2.6361560787846e-12
AT5G57840	1.21559178373757e-12
AT5G08410	6.78786981933159e-12
AT4G30550	1.38167424480864e-11
AT3G54420	5.68284801170457e-12
AT1G62090	2.45184002259278e-14
AT2G34140	1.55790452916355e-12
AT5G27240	2.38666619580016e-12
AT1G65780	1.8454307345622e-14
AT5G54430	2.38905836256699e-11
AT2G09215	1.25766637921898e-12
AT4G04335	2.12062654585657e-12
AT1G63250	3.47539353056103e-12
AT1G72970	9.62382659912770e-11
AT2G40080	8.85932768345631e-12
AT1G17980	4.41853007399343e-12
AT4G32510	1.1117847910316e-13
AT2G47820	1.50147984690558e-12
AT1G54510	3.7736807996511e-12
AT5G13650	8.28922811674192e-12
AT1G08980	3.24287706107132e-12
AT5G19930	3.78547355215001e-12
AT4G09985	6.97359883348986e-13
AT1G32280	7.54728898383114e-12
AT3G61640	1.32803428446521e-11
AT4G08022	8.98730085975984e-12
AT4G16400	4.3046906379567e-12
AT5G02310	6.63391063816227e-12
AT5G39270	3.03707821894031e-14
AT1G66050	1.76196486092598e-12
AT5G19720	3.50026196275553e-14
AT5G15890	1.44144802691102e-13
AT2G29995	1.48111833631643e-13
AT1G09575	1.03207917130472e-12
AT5G50030	9.73931439592138e-14
AT2G34070	2.12490446684244e-12
AT1G09290	4.65186773670938e-12
AT5G56020	4.07955531759157e-12
AT4G13235	4.09285710317689e-14
AT1G20290	1.74760067152517e-14
AT3G61820	4.35681949894937e-11
AT4G32870	2.3932350659552e-12
AT5G51960	9.43960656030965e-12
AT3G09690	5.46932682109086e-12
AT5G09790	3.25518078403476e-12
AT5G60980	1.31136617865091e-11
AT1G32740	3.74019693215271e-12
AT3G20900	2.11444396117477e-13
AT4G34240	4.63109059030118e-12
AT5G46600	3.96747417222618e-13
AT3G61200	4.72991920880182e-12
AT2G32410	2.48612031467601e-12
AT3G26170	1.61621727063054e-12
AT3G02300	5.42041836337143e-12
AT5G19830	9.37107512834447e-13
AT1G09903	2.32701907598806e-12
AT5G63810	8.9863156415934e-12
AT1G26220	4.6271424160077e-12
AT5G23110	1.49383811597853e-12
AT5G51200	3.90005318159932e-12
AT5G36320	8.77027997115191e-11
AT5G05730	2.99700665161629e-12
AT4G12980	7.31742637040944e-12
AT1G18400	1.20974066013022e-12
AT5G53130	5.78800270774781e-12
AT3G49100	1.07309726071732e-11
AT4G02450	1.04573871418731e-10
AT3G49920	8.16450228763724e-13
AT2G21727	9.7548821109402e-12
AT1G20260	1.61857041417142e-11
AT1G04477	7.6691379338536e-12
AT3G47790	1.64382202783986e-14
AT1G80110	4.50468496076364e-13
AT5G39600	1.53606903838233e-11
AT4G14660	3.99242775065733e-12
AT3G47160	5.97560435095336e-12
AT5G17070	4.65987027998612e-12
AT4G22960	6.47548463109773e-14
AT3G21290	2.47981950611316e-12
AT1G59540	4.92440461540359e-12
AT5G17360	7.11550346091553e-13
AT5G19820	7.6503120805902e-12
AT3G28917	3.08479195457904e-11
AT5G12100	4.48003878466345e-12
AT3G12510	1.14863570314969e-11
AT3G57290	3.58874039041365e-11
AT4G23470	1.0109260893153e-11
AT2G26430	7.56195160879317e-12
AT5G14130	3.19451299626349e-12
AT2G20100	1.03239043228889e-12
AT5G35410	5.74585255998812e-13
AT2G43990	2.59243838783982e-12
AT4G26390	2.89985717186304e-13
AT2G36390	7.44862411706341e-12
AT3G20730	5.48880634724732e-13
AT2G45470	9.21603607789792e-11
AT3G06860	1.23647851926041e-11
AT2G34330	4.62749249739698e-13
AT1G07590	9.83100343444624e-13
AT5G27930	1.51859032495445e-12
AT2G22750	3.25080357993252e-14
AT5G01590	1.34426607886255e-11
AT1G35467	3.14351699738738e-12
AT3G15170	2.38309182480705e-13
AT1G65440	1.96411833317645e-11
AT4G25620	2.56203957143432e-12
AT4G36840	2.48510923342566e-12
AT1G61410	1.19666955982686e-12
AT3G15740	1.38760384952094e-13
AT4G20240	1.25476518803278e-14
AT2G09500	6.27099564274727e-12
AT5G25756	2.18187207786686e-14
AT2G15230	3.04523966527941e-12
AT5G21050	9.17613192335498e-13
AT1G32760	3.47474132077924e-12
AT3G11040	2.92556733008917e-12
AT3G12145	4.96169828011357e-10
AT1G79090	9.26130967680261e-12
AT1G44800	1.17358897662e-12
AT5G56000	8.51542337160075e-11
AT4G30420	9.02506568794108e-14
AT1G63810	3.43576784309052e-12
AT3G28610	3.31050056983086e-13
AT4G36791	2.64048887870004e-12
AT1G76185	2.22507531602562e-12
AT4G00720	1.31686493932023e-11
AT3G62480	6.14622270070293e-14
AT1G16110	1.07048602019623e-13
AT4G32700	1.0346698269254e-12
AT1G64583	9.24491666375243e-13
AT2G12200	1.7528804318621e-12
AT3G07220	1.34210756197556e-11
AT4G23550	6.27020990215803e-14
AT5G66580	4.40399884988352e-12
AT4G14740	2.82778474067832e-12
AT5G57180	2.75511853021666e-12
AT1G13570	4.92339719210355e-12
AT5G42565	2.61258745923251e-12
AT1G10320	2.97221398849634e-12
AT5G23420	2.79724525120323e-11
AT3G25950	1.985298282109e-12
AT4G00870	1.66816651374991e-11
AT3G17670	2.17731806323686e-12
AT1G80800	3.1231045493524e-12
AT3G52720	2.90411483722482e-14
AT1G50520	6.69707916219993e-13
AT2G29440	4.53000798677667e-13
AT2G05810	4.05815929616278e-12
AT4G06215	2.20097220937204e-11
AT3G09470	4.04858018899046e-12
AT1G31790	1.17416920118097e-12
AT5G48010	1.48953435753326e-14
AT2G02750	1.22335686325112e-12
AT1G24160	1.02236164684867e-11
AT3G56720	8.4947603229819e-12
AT3G02895	4.9606995805947e-14
AT1G29960	2.11417597081214e-12
AT4G13280	1.69778611093501e-13
AT2G42910	1.50119837254266e-11
AT3G18190	6.92399386058272e-11
AT1G21600	5.93301984060857e-12
AT3G24200	4.26232729947294e-12
AT4G31640	7.15711459226591e-14
AT5G05585	1.23342564401861e-13
AT2G07763	1.03607754097564e-12
AT3G15770	1.7229500310211e-12
AT5G02115	5.20794295862753e-12
AT5G63290	1.56175700129366e-12
AT5G54200	6.30164611751121e-12
AT2G36700	2.11444396117477e-13
AT1G07167	5.1146281994566e-14
AT1G50840	3.49512233759503e-12
AT3G08835	2.42602663643943e-12
AT2G33290	2.47895045699762e-12
AT2G09055	1.05619555148002e-12
AT1G19380	6.6334232806367e-13
AT1G54870	1.71151452196565e-13
AT1G09220	1.16976496561765e-12
AT1G76580	2.78826749997855e-12
AT3G62510	3.77736603480701e-14
AT2G30970	7.68936157001633e-12
AT3G22750	7.34160487880181e-13
AT2G33051	1.34381758543162e-12
AT2G24030	1.81042006660745e-13
AT3G05670	6.30337220482398e-12
AT1G22060	4.03441944784107e-12
AT4G01520	3.92595242881421e-14
AT3G54363	9.31804212440615e-13
AT1G73970	2.89716847763971e-12
AT1G14040	1.51061858870824e-12
AT5G49210	9.21811818108393e-12
AT3G12430	3.5378257496729e-14
AT1G78040	1.35532579083678e-10
AT5G24400	2.00288245566511e-11
AT5G09175	3.18626356743553e-13
AT1G42580	1.51410079056982e-13
AT4G10110	4.75694137962776e-12
AT1G64680	1.38909589667096e-12
AT5G24760	1.78733265485905e-12
AT3G59470	2.30551508009118e-12
AT1G57765	7.45124258920834e-12
AT1G61790	3.43722406958742e-11
AT5G23280	7.61836644355983e-12
AT1G08073	8.06675756955043e-12
AT1G77300	4.26843947063714e-12
AT3G09010	2.77595312146978e-13
AT1G48420	8.57183993953432e-12
AT5G12020	1.23622888411866e-13
AT1G23470	4.30673562163269e-13
AT3G55730	2.56239212951488e-12
AT2G39240	2.92756032837572e-14
AT5G19340	2.12379757620551e-12
AT5G67330	6.89143176247573e-12
AT2G27060	1.3186441430599e-12
AT4G29860	6.96681517703705e-13
AT1G58602	4.437551568056e-13
AT1G79920	4.44892637448752e-11
AT2G18170	1.13941095856632e-11
AT5G63230	7.06416505210661e-13
AT1G10170	7.34918101007971e-12
AT5G65920	5.64873345239051e-12
AT2G18323	1.71050537425223e-13
AT3G12965	2.9650998911091e-11
AT2G43830	3.62990129470944e-13
AT5G02875	3.68012690915851e-12
AT2G01918	2.07215508195127e-14
AT3G20140	2.06978960811343e-14
AT5G09195	5.7287067826457e-14
AT2G43200	7.58753982830559e-13
AT2G35920	4.0115088553957e-12
AT5G18660	7.5946438616799e-12
AT2G28100	1.59129100898426e-11
AT1G79270	3.49415412308898e-12
AT3G45095	5.84343916986719e-14
AT3G47630	1.78009603544345e-12
AT5G13845	5.10742449776722e-13
AT5G48760	4.76565015667107e-11
AT5G01990	4.05925902247917e-12
AT5G24240	2.03469093146712e-13
AT3G55930	4.10676261994873e-14
AT1G70720	8.65270831400477e-13
AT2G32180	6.66859053460959e-12
AT3G05395	1.6261306696927e-13
AT1G66950	4.41983216925895e-12
AT5G23520	3.21184037702447e-12
AT5G67390	1.23904489524421e-13
AT2G07696	1.53916442844428e-13
AT1G25570	7.81100156882886e-12
AT1G11720	4.32368040391295e-12
AT1G68170	3.77103029841854e-13
AT5G47220	8.00928182856261e-13
AT4G13640	6.38415976502735e-12
AT5G65370	6.2353754027016e-12
AT3G18291	6.04378565569121e-13
AT5G64620	3.13659240963245e-11
AT5G58260	9.10996302602444e-13
AT5G06330	9.29813177798648e-14
AT2G01060	9.8497158665111e-12
AT3G50930	2.51312217095409e-12
AT1G04977	1.40610523418122e-11
AT5G15330	2.22614398949531e-12
AT5G14660	2.39454500562778e-12
AT3G03135	8.15725671320286e-13
AT1G76680	8.2005232777357e-13
AT2G22055	4.46998014596577e-13
AT2G40390	2.4028302993361e-13
AT3G55450	3.00906348739547e-12
AT1G33980	1.05460457213531e-11
AT1G34000	4.60151862421945e-12
AT5G54100	2.79525086575719e-12
AT1G11420	9.88322463936679e-13
AT3G16150	1.11577581335838e-12
AT5G60840	3.40134381833151e-12
AT2G08130	2.77875202560515e-12
AT2G46110	2.45115760191055e-12
AT5G56660	6.26500767822749e-12
AT4G11547	3.34639138654044e-13
AT1G49040	3.84196725158937e-12
AT2G39930	3.88119668932391e-12
AT5G02830	1.43041463745873e-12
AT3G43800	2.68171261632971e-13
AT4G33220	7.58561219589039e-12
AT5G07152	2.0285854631371e-12
AT1G20540	5.68129033283078e-12
AT1G66180	1.27278326555825e-11
AT3G47810	9.12858604433237e-12
AT3G57180	2.22359102025816e-12
AT5G17010	3.50050475549283e-12
AT1G20225	6.14054577086853e-12
AT1G10550	5.50826034442743e-13
AT2G42610	3.96602777260087e-14
AT5G14770	1.46378016418786e-12
AT2G04560	7.04828632595485e-13
AT5G64990	1.35539324212878e-12
AT2G09350	3.25297874997498e-12
AT1G53450	3.09200001306528e-12
AT5G12110	5.1377156480011e-12
AT5G02270	2.02902383248362e-12
AT1G78690	2.35774055798943e-12
AT1G26170	3.28326555792914e-12
AT3G27420	3.53877422842617e-12
AT5G49110	7.64883685373975e-13
AT5G11520	7.61916032110178e-12
AT2G28050	2.01459521856374e-12
AT1G05033	3.67776003388918e-12
AT1G73603	1.05414866087637e-12
AT5G15180	1.83052569076968e-14
AT1G21060	1.02211080941837e-12
AT1G11362	9.3548748845373e-12
AT4G01960	8.10843292937455e-12
AT1G15350	1.32033471247408e-12
AT5G27990	7.76621360815633e-12
AT3G02935	1.04203200960193e-13
AT3G45240	4.94692321635139e-12
AT5G10080	4.30214453482834e-12
AT5G24710	8.45715234899961e-12
AT2G40340	1.24667688643394e-12
AT1G34150	1.3634860644302e-12
AT1G24610	5.08745526675019e-12
AT4G07260	7.46074975678628e-12
AT1G08340	3.29661035764975e-13
AT2G05380	8.52126437094845e-13
AT4G21515	2.45018337392887e-13
AT1G54180	1.46563772093685e-12
AT2G10465	2.90566618062077e-14
AT4G26466	1.01131074716745e-12
AT5G66730	1.75676282288842e-11
AT1G77405	6.75864202356867e-13
AT5G17400	2.29818540472353e-12
AT3G07840	6.50646781115083e-14
AT4G14360	3.09730409728245e-12
AT1G65510	9.63153092540432e-14
AT5G40200	1.09425900116001e-11
AT4G29300	6.80351105706328e-14
AT4G37510	8.02034401240749e-12
AT4G02440	1.26648109962453e-11
AT3G02075	1.98156906743974e-12
AT1G53120	4.50824070616927e-12
AT1G20520	1.66965013797513e-12
AT3G55050	5.71158681364629e-12
AT1G74480	3.16428568360796e-13
AT3G48050	1.25592814113388e-11
AT3G26490	2.84717953801299e-13
AT5G52010	5.85491735395086e-12
AT4G02580	2.26331605527723e-11
AT4G26190	1.11811891970686e-11
AT2G07680	5.26467436340561e-13
AT5G01150	1.77179384043065e-13
AT1G59620	4.62079181321309e-13
AT2G28755	4.71556748168365e-14
AT5G34838	2.84636687081219e-14
AT3G27580	1.08349258729109e-12
AT2G38470	5.87424445397091e-13
AT5G53480	1.56540962374907e-11
AT5G67590	1.90147361128507e-11
AT1G02520	4.28624885467781e-12
AT5G47520	6.78575219029931e-12
AT5G66590	1.12469080603797e-10
AT3G28945	5.11282536963656e-14
AT5G45095	4.29398625626374e-14
AT3G01230	9.29813177798648e-14
AT1G09420	1.01203226314453e-12
AT3G24250	5.16562876554805e-14
AT3G44220	6.67997361944818e-13
AT5G03355	1.33502858478223e-13
AT1G14270	2.1931250762357e-12
AT2G21830	8.94020196473354e-13
AT3G29760	4.75330503448636e-12
AT2G13250	3.88113242249168e-14
AT1G33970	9.07022268327794e-12
AT2G39570	1.69591365754156e-11
AT5G61412	1.43899658468838e-13
AT1G52540	7.57022173462161e-12
AT5G53120	2.47043902337654e-11
AT2G19385	6.05354944511882e-12
